having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Result
Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Phishing,Legitimate,Phishing
Phishing,Phishing,Phishing,Legitimate,Phishing,Phishing,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Suspicious,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Phishing,Legitimate,Phishing,Phishing,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Phishing,Phishing,Suspicious,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Suspicious,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Suspicious,Legitimate,Phishing
Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Suspicious,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate
Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate
Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Phishing,Legitimate,Suspicious,Suspicious,Legitimate,Legitimate,Legitimate,Suspicious,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate
Phishing,Phishing,Phishing,Legitimate,Legitimate,Phishing,Suspicious,Suspicious,Phishing,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Phishing,Phishing,Phishing,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Suspicious,Phishing,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Phishing,Phishing,Phishing,Phishing,Phishing,Legitimate,Suspicious,Phishing,Phishing,Phishing,Phishing,Suspicious,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Suspicious,Phishing,Legitimate,Phishing,Phishing,Phishing
Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Phishing,Phishing,Legitimate,Phishing,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Suspicious,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Suspicious,Legitimate,Legitimate
Phishing,Legitimate,Phishing,Legitimate,Phishing,Phishing,Suspicious,Suspicious,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Suspicious,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Suspicious,Legitimate,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Phishing,Legitimate,Phishing,Legitimate,Phishing
Phishing,Phishing,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Suspicious,Phishing,Phishing,Phishing,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Suspicious,Phishing,Phishing,Phishing,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Suspicious,Phishing,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Phishing,Legitimate,Suspicious,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Suspicious,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Phishing,Legitimate,Phishing,Legitimate,Phishing
Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Phishing,Legitimate,Phishing
Phishing,Phishing,Phishing,Legitimate,Phishing,Phishing,Phishing,Phishing,Phishing,Phishing,Legitimate,Phishing,Phishing,Phishing,Legitimate,Phishing,Phishing,Phishing,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Phishing,Phishing,Suspicious,Phishing,Legitimate,Suspicious,Phishing,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Suspicious,Legitimate,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Suspicious,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Suspicious,Phishing,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Suspicious,Phishing,Legitimate,Suspicious,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Phishing,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Suspicious,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Phishing,Phishing,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Suspicious,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Suspicious,Phishing,Phishing,Suspicious,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Phishing,Phishing,Phishing,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Suspicious,Phishing,Phishing,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Phishing,Legitimate,Suspicious,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Phishing,Phishing,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Suspicious,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Suspicious,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Phishing,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Suspicious,Phishing,Legitimate,Suspicious,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate
Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Phishing,Legitimate,Phishing,Legitimate,Phishing,Phishing,Suspicious,Phishing,Legitimate,Phishing,Phishing,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Suspicious,Suspicious,Phishing,Phishing,Phishing,Suspicious,Phishing,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Suspicious,Phishing,Legitimate,Phishing,Phishing,Legitimate
Phishing,Legitimate,Phishing,Legitimate,Phishing,Phishing,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Suspicious,Phishing,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Phishing,Phishing,Phishing,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Phishing,Legitimate,Suspicious,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Suspicious,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Suspicious,Phishing,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Suspicious,Phishing,Legitimate,Legitimate,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate
Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Suspicious,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Phishing,Phishing,Phishing,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Suspicious,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Suspicious,Phishing,Legitimate,Phishing,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Phishing
Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Legitimate,Phishing,Phishing,Phishing,Legitimate,Legitimate,Suspicious,Phishing,Legitimate,Phishing,Legitimate,Suspicious,Phishing,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Legitimate,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Suspicious,Legitimate,Legitimate
Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Suspicious,Suspicious,Legitimate,Legitimate,Legitimate,Suspicious,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Phishing,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Phishing,Legitimate,Suspicious,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Phishing,Phishing,Phishing,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Suspicious,Phishing,Legitimate,Legitimate,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Suspicious,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Suspicious,Phishing,Legitimate,Suspicious,Legitimate,Phishing
Phishing,Phishing,Phishing,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Suspicious,Phishing,Phishing,Phishing,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Suspicious,Phishing,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Phishing,Legitimate,Suspicious,Legitimate,Phishing
Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Legitimate,Suspicious,Phishing,Phishing,Legitimate,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Phishing,Legitimate,Legitimate
Legitimate,Phishing,Legitimate,Legitimate,Legitimate,Phishing,Suspicious,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Phishing,Phishing,Legitimate,Suspicious,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Phishing
Legitimate,Phishing,Legitimate,Legitimate,Phishing,Phishing,Phishing,Legitimate,Phishing,Legitimate,Legitimate,Phishing,Phishing,Suspicious,Phishing,Phishing,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Legitimate,Phishing,Phishing,Legitimate,Phishing,Legitimate,Suspicious,Legitimate,Phishing
